TOTAL_UNITS,LAND_SQUARE_FEET,GROSS_SQUARE_FEET,YEAR_BUILT,SALE_PRICE,PRICE_B,BOROUGH_encoded,BUILDING_CLASS_CATEGORY_encoded,BUILDING_CLASS_AT_PRESENT_encoded,TAX_CLASS_AT_TIME_OF_SALE_encoded
1,4000,1170,1925,340000,0.0,4.0,0.0,1.0,1.0
1,4000,1540,1950,375000,0.0,4.0,0.0,1.0,1.0
1,2500,912,1930,440000,0.0,4.0,0.0,1.0,1.0
1,2500,1132,1925,440000,0.0,4.0,0.0,1.0,1.0
1,1925,988,1935,382000,0.0,4.0,0.0,1.0,1.0
1,3000,1458,1910,475000,0.0,4.0,0.0,1.0,1.0
1,1980,1386,1945,285000,0.0,4.0,0.0,5.0,1.0
1,1980,1586,1945,240000,0.0,4.0,0.0,5.0,1.0
1,1980,1386,1945,180000,0.0,4.0,0.0,5.0,1.0
1,3690,1656,1945,440000,0.0,4.0,0.0,5.0,1.0
1,2000,1280,1932,450000,0.0,4.0,0.0,5.0,1.0
1,2000,1440,1935,455000,0.0,4.0,0.0,5.0,1.0
1,2000,1440,1935,410000,0.0,4.0,0.0,5.0,1.0
1,2000,1440,1935,386250,0.0,4.0,0.0,5.0,1.0
1,2000,1240,1935,225000,0.0,4.0,0.0,5.0,1.0
1,2000,1240,1935,358322,0.0,4.0,0.0,5.0,1.0
1,2000,1440,1935,409000,0.0,4.0,0.0,5.0,1.0
1,2000,1600,1935,353500,0.0,4.0,0.0,5.0,1.0
1,2470,1088,1950,440000,0.0,4.0,0.0,5.0,1.0
1,2600,1088,1950,430000,0.0,4.0,0.0,5.0,1.0
1,1700,1530,1950,333900,0.0,4.0,0.0,5.0,1.0
1,3600,1125,1955,431000,0.0,4.0,0.0,2.0,1.0
1,2700,1492,1920,320000,0.0,4.0,0.0,1.0,1.0
1,2250,1328,1920,379900,0.0,4.0,0.0,1.0,1.0
1,2000,1420,1935,325000,0.0,4.0,0.0,5.0,1.0
1,2000,1420,1935,460000,0.0,4.0,0.0,5.0,1.0
1,2000,1420,1935,210000,0.0,4.0,0.0,5.0,1.0
1,1980,1804,1940,240000,0.0,4.0,0.0,5.0,1.0
1,2000,1440,1935,447000,0.0,4.0,0.0,5.0,1.0
1,2000,1440,1935,480000,1.0,4.0,0.0,5.0,1.0
1,2000,1440,1935,330000,0.0,4.0,0.0,5.0,1.0
1,2000,1400,1945,275000,0.0,4.0,0.0,5.0,1.0
1,2500,1088,1950,1,0.0,4.0,0.0,5.0,1.0
1,2436,1196,1920,450000,0.0,4.0,0.0,1.0,1.0
1,3234,1113,1920,255000,0.0,4.0,0.0,2.0,1.0
1,2156,1000,1920,470000,0.0,4.0,0.0,2.0,1.0
1,2156,1000,1920,291000,0.0,4.0,0.0,2.0,1.0
1,1617,639,1920,395000,0.0,4.0,0.0,2.0,1.0
1,2156,1040,1920,260000,0.0,4.0,0.0,2.0,1.0
1,2958,874,1960,445000,0.0,4.0,0.0,2.0,1.0
1,2958,874,1960,310000,0.0,4.0,0.0,2.0,1.0
1,1904,1122,1925,25000,0.0,4.0,0.0,1.0,1.0
1,2905,1152,1955,360500,0.0,4.0,0.0,1.0,1.0
1,2324,1468,1930,392000,0.0,4.0,0.0,1.0,1.0
1,3948,1344,1925,770000,1.0,4.0,0.0,1.0,1.0
1,3948,1344,1925,310000,0.0,4.0,0.0,1.0,1.0
1,2426,1088,1955,207000,0.0,4.0,0.0,5.0,1.0
1,2494,1378,1930,175000,0.0,4.0,0.0,1.0,1.0
1,2494,1378,1930,317222,0.0,4.0,0.0,1.0,1.0
1,2494,1378,1930,10,0.0,4.0,0.0,1.0,1.0
1,3787,1378,1930,560000,1.0,4.0,0.0,1.0,1.0
1,3787,1378,1930,320000,0.0,4.0,0.0,1.0,1.0
1,3558,1378,1930,350000,0.0,4.0,0.0,1.0,1.0
1,3750,1378,1930,385000,0.0,4.0,0.0,1.0,1.0
1,3750,1378,1930,383006,0.0,4.0,0.0,1.0,1.0
1,4000,704,1925,740000,1.0,4.0,0.0,2.0,1.0
1,2000,1530,1950,355000,0.0,4.0,0.0,5.0,1.0
1,3276,1456,1940,1,0.0,4.0,0.0,1.0,1.0
1,4895,1050,1955,395000,0.0,4.0,0.0,2.0,1.0
1,3200,1128,1920,459000,0.0,4.0,0.0,1.0,1.0
1,5000,1020,1920,382000,0.0,4.0,0.0,1.0,1.0
1,3500,992,1920,400000,0.0,4.0,0.0,1.0,1.0
1,4000,1800,1920,499000,1.0,4.0,0.0,1.0,1.0
1,3000,1124,1930,375000,0.0,4.0,0.0,1.0,1.0
1,3900,1063,1950,390000,0.0,4.0,0.0,0.0,1.0
1,3100,928,1935,15000,0.0,4.0,0.0,1.0,1.0
1,4000,2140,1975,50000,0.0,4.0,0.0,1.0,1.0
1,4000,1125,1945,320000,0.0,4.0,0.0,0.0,1.0
1,4851,960,1950,526000,1.0,4.0,0.0,2.0,1.0
1,3897,1125,1945,366425,0.0,4.0,0.0,0.0,1.0
1,3897,1478,1950,522500,1.0,4.0,0.0,0.0,1.0
1,3897,1188,1940,520000,1.0,4.0,0.0,1.0,1.0
1,3897,1188,1940,345000,0.0,4.0,0.0,1.0,1.0
1,4300,1288,1935,458000,0.0,4.0,0.0,1.0,1.0
1,4000,1312,1920,230000,0.0,4.0,0.0,1.0,1.0
1,4000,908,1930,410000,0.0,4.0,0.0,2.0,1.0
1,4194,1752,1935,483600,1.0,4.0,0.0,1.0,1.0
1,3627,1438,1935,474000,0.0,4.0,0.0,2.0,1.0
1,3042,980,1945,425000,0.0,4.0,0.0,2.0,1.0
1,4220,1220,1950,440000,0.0,4.0,0.0,2.0,1.0
1,2923,1500,1930,270000,0.0,4.0,0.0,2.0,1.0
1,2400,1280,1920,530000,1.0,4.0,0.0,1.0,1.0
1,2400,1280,1920,270000,0.0,4.0,0.0,1.0,1.0
1,3772,1250,1960,432000,0.0,4.0,0.0,1.0,1.0
1,4000,2050,1940,429000,0.0,4.0,0.0,2.0,1.0
1,1900,868,1925,445000,0.0,4.0,0.0,1.0,1.0
1,1900,868,1925,116000,0.0,4.0,0.0,1.0,1.0
1,4000,1522,1935,415740,0.0,4.0,0.0,2.0,1.0
1,4000,1522,1935,328878,0.0,4.0,0.0,2.0,1.0
1,2605,1328,1920,635000,1.0,4.0,0.0,1.0,1.0
1,4297,768,1950,355000,0.0,4.0,0.0,2.0,1.0
1,4240,1485,1925,365000,0.0,4.0,0.0,1.0,1.0
1,2500,1131,1925,382000,0.0,4.0,0.0,1.0,1.0
1,3000,1000,1925,203174,0.0,4.0,0.0,1.0,1.0
1,5200,1740,1930,325000,0.0,4.0,0.0,1.0,1.0
1,5000,960,1920,320000,0.0,4.0,0.0,1.0,1.0
1,2697,1168,1925,304200,0.0,4.0,0.0,1.0,1.0
1,2910,1200,1925,368000,0.0,4.0,0.0,1.0,1.0
1,2500,1200,1960,355350,0.0,4.0,0.0,1.0,1.0
1,3400,1070,1925,469000,0.0,4.0,0.0,2.0,1.0
1,4000,1263,1935,369000,0.0,4.0,0.0,2.0,1.0
1,2400,1280,1950,455000,0.0,4.0,0.0,5.0,1.0
1,3342,990,1935,520000,1.0,4.0,0.0,2.0,1.0
1,2500,1292,1950,450000,0.0,4.0,0.0,5.0,1.0
1,2500,1292,1950,275134,0.0,4.0,0.0,5.0,1.0
1,3800,929,1920,530000,1.0,4.0,0.0,1.0,1.0
1,3024,1196,1925,440000,0.0,4.0,0.0,1.0,1.0
1,3200,1020,1955,440000,0.0,4.0,0.0,5.0,1.0
1,5000,1584,1955,480000,1.0,4.0,0.0,1.0,1.0
1,2079,1020,1950,465000,0.0,4.0,0.0,5.0,1.0
1,2079,1020,1950,213000,0.0,4.0,0.0,5.0,1.0
1,3600,1028,1925,464500,0.0,4.0,0.0,1.0,1.0
1,2987,1260,1925,285000,0.0,4.0,0.0,1.0,1.0
1,3675,928,1930,295000,0.0,4.0,0.0,1.0,1.0
1,3675,928,1935,265000,0.0,4.0,0.0,1.0,1.0
1,3850,1152,1930,304000,0.0,4.0,0.0,1.0,1.0
1,3675,1068,1935,379900,0.0,4.0,0.0,1.0,1.0
1,3675,928,1930,280000,0.0,4.0,0.0,1.0,1.0
1,3675,928,1930,100000,0.0,4.0,0.0,1.0,1.0
1,3570,1235,1930,515000,1.0,4.0,0.0,1.0,1.0
1,3570,1235,1930,165000,0.0,4.0,0.0,1.0,1.0
1,3840,1155,1930,170410,0.0,4.0,0.0,1.0,1.0
1,3630,1296,1930,500000,1.0,4.0,0.0,1.0,1.0
1,3150,1332,1930,225000,0.0,4.0,0.0,1.0,1.0
1,2850,1120,1930,10,0.0,4.0,0.0,1.0,1.0
1,2850,1120,1930,10,0.0,4.0,0.0,1.0,1.0
1,3885,1116,1930,494000,1.0,4.0,0.0,1.0,1.0
1,4000,1140,1930,405000,0.0,4.0,0.0,1.0,1.0
1,2000,1184,1915,420000,0.0,4.0,0.0,1.0,1.0
1,4000,1439,1935,430000,0.0,4.0,0.0,1.0,1.0
1,5002,1273,1925,512000,1.0,4.0,0.0,1.0,1.0
1,3523,1530,1930,342500,0.0,4.0,0.0,1.0,1.0
1,3680,1250,1950,520000,1.0,4.0,0.0,1.0,1.0
1,3580,1040,1950,310000,0.0,4.0,0.0,2.0,1.0
1,4000,1687,1960,485000,1.0,4.0,0.0,2.0,1.0
1,4520,884,1925,305000,0.0,4.0,0.0,1.0,1.0
1,1600,1120,1950,460000,0.0,4.0,0.0,5.0,1.0
1,1600,1120,1950,245000,0.0,4.0,0.0,5.0,1.0
1,1600,1120,1950,409000,0.0,4.0,0.0,5.0,1.0
1,2444,1326,1965,227000,0.0,4.0,0.0,5.0,1.0
1,4000,1144,1920,315000,0.0,4.0,0.0,1.0,1.0
1,4000,1339,1920,410000,0.0,4.0,0.0,2.0,1.0
1,3000,934,1925,1000,0.0,4.0,0.0,1.0,1.0
1,3000,934,1925,1000,0.0,4.0,0.0,1.0,1.0
1,3200,1336,1945,600000,1.0,4.0,0.0,2.0,1.0
1,3200,1336,1945,325000,0.0,4.0,0.0,2.0,1.0
2,2814,2600,1931,450000,0.0,4.0,0.0,80.0,1.0
1,2760,1512,1930,457920,0.0,4.0,0.0,1.0,1.0
1,4000,1201,1930,370000,0.0,4.0,0.0,1.0,1.0
1,4600,1330,1945,349830,0.0,4.0,0.0,2.0,1.0
1,4000,1190,1925,305000,0.0,4.0,0.0,1.0,1.0
1,4000,1108,1930,475000,0.0,4.0,0.0,1.0,1.0
1,4000,2390,1960,472500,0.0,4.0,0.0,2.0,1.0
1,3000,1296,1930,435000,0.0,4.0,0.0,1.0,1.0
1,2944,1408,1920,367000,0.0,4.0,0.0,1.0,1.0
1,2800,1438,1925,410000,0.0,4.0,0.0,1.0,1.0
1,913,1020,2005,456000,0.0,4.0,0.0,5.0,1.0
1,2250,1020,2005,425000,0.0,4.0,0.0,5.0,1.0
1,2042,1066,2006,442000,0.0,4.0,0.0,5.0,1.0
1,2243,1296,1936,145000,0.0,4.0,0.0,1.0,1.0
1,3960,1142,1925,275000,0.0,4.0,0.0,1.0,1.0
1,2760,1656,1920,525000,1.0,4.0,0.0,1.0,1.0
1,2760,1656,1920,280000,0.0,4.0,0.0,1.0,1.0
1,2400,1656,1920,543000,1.0,4.0,0.0,1.0,1.0
1,5453,2652,1987,586000,1.0,4.0,0.0,1.0,1.0
1,2002,923,1920,425000,0.0,4.0,0.0,1.0,1.0
1,2002,923,1920,243360,0.0,4.0,0.0,1.0,1.0
1,2000,872,1940,295000,0.0,4.0,0.0,1.0,1.0
1,2000,872,1920,325000,0.0,4.0,0.0,1.0,1.0
1,2120,872,1920,80000,0.0,4.0,0.0,1.0,1.0
1,2250,1054,1960,370000,0.0,4.0,0.0,5.0,1.0
1,2000,928,1920,299130,0.0,4.0,0.0,1.0,1.0
1,2000,928,1920,255000,0.0,4.0,0.0,1.0,1.0
1,4000,1750,1970,362500,0.0,4.0,0.0,2.0,1.0
1,5250,1036,1930,210000,0.0,4.0,0.0,1.0,1.0
1,2132,2192,1950,450000,0.0,4.0,0.0,5.0,1.0
1,2040,1054,1950,330000,0.0,4.0,0.0,5.0,1.0
1,3885,1837,1960,367000,0.0,4.0,0.0,2.0,1.0
1,3783,1900,1935,10,0.0,4.0,0.0,1.0,1.0
1,3783,1900,1935,475000,0.0,4.0,0.0,1.0,1.0
1,3783,1900,1935,10,0.0,4.0,0.0,1.0,1.0
1,5000,1170,1950,850000,1.0,4.0,0.0,2.0,1.0
1,5000,1170,1950,325000,0.0,4.0,0.0,2.0,1.0
1,4050,1300,1955,470000,0.0,4.0,0.0,2.0,1.0
1,3000,1216,1925,464000,0.0,4.0,0.0,1.0,1.0
1,3000,1216,1925,205000,0.0,4.0,0.0,1.0,1.0
1,4000,1170,1945,430000,0.0,4.0,0.0,2.0,1.0
1,4000,1120,1945,286951,0.0,4.0,0.0,2.0,1.0
1,4000,817,1950,195000,0.0,4.0,0.0,2.0,1.0
1,4000,1005,1945,488000,1.0,4.0,0.0,2.0,1.0
1,3382,1511,1940,10,0.0,4.0,0.0,2.0,1.0
2,4383,1170,1950,770000,1.0,4.0,0.0,11.0,1.0
1,4000,1170,1950,465000,0.0,4.0,0.0,2.0,1.0
1,3000,498,1925,168000,0.0,4.0,0.0,2.0,1.0
1,4000,1534,1935,550000,1.0,4.0,0.0,1.0,1.0
1,4000,1534,1935,67451,0.0,4.0,0.0,1.0,1.0
1,4000,1534,1935,5000,0.0,4.0,0.0,1.0,1.0
1,3800,1496,1920,519000,1.0,4.0,0.0,1.0,1.0
1,2808,1024,1930,434600,0.0,4.0,0.0,1.0,1.0
1,2520,812,1930,299130,0.0,4.0,0.0,1.0,1.0
1,2000,876,1930,310000,0.0,4.0,0.0,1.0,1.0
1,2250,1344,1930,225000,0.0,4.0,0.0,1.0,1.0
1,3353,1294,1925,440000,0.0,4.0,0.0,1.0,1.0
1,3000,1054,1930,310000,0.0,4.0,0.0,1.0,1.0
1,4000,1040,1945,300000,0.0,4.0,0.0,2.0,1.0
1,4000,1056,1950,455000,0.0,4.0,0.0,2.0,1.0
1,5226,1200,1950,34500,0.0,4.0,0.0,2.0,1.0
1,5109,1170,1950,340000,0.0,4.0,0.0,2.0,1.0
1,2100,1204,1920,370000,0.0,4.0,0.0,1.0,1.0
1,3660,1262,1925,263500,0.0,4.0,0.0,2.0,1.0
1,4600,815,1940,850000,1.0,4.0,0.0,2.0,1.0
1,4500,1000,1950,450000,0.0,4.0,0.0,2.0,1.0
1,4000,1152,1950,570000,1.0,4.0,0.0,2.0,1.0
1,1174,828,2009,410000,0.0,4.0,0.0,5.0,1.0
1,3510,1080,1935,380000,0.0,4.0,0.0,2.0,1.0
1,4730,1160,1935,485000,1.0,4.0,0.0,2.0,1.0
1,3330,1056,1930,390000,0.0,4.0,0.0,2.0,1.0
1,1440,906,1920,375000,0.0,4.0,0.0,1.0,1.0
1,2200,1148,1920,386000,0.0,4.0,0.0,1.0,1.0
1,2200,1148,1920,180000,0.0,4.0,0.0,1.0,1.0
1,2200,1148,1920,440000,0.0,4.0,0.0,1.0,1.0
1,2200,1148,1920,442000,0.0,4.0,0.0,1.0,1.0
1,2200,1148,1920,273780,0.0,4.0,0.0,1.0,1.0
1,2200,1160,1945,370000,0.0,4.0,0.0,2.0,1.0
2,3200,1920,1997,440000,0.0,4.0,1.0,9.0,1.0
2,4200,2500,1945,740000,1.0,4.0,1.0,11.0,1.0
2,4020,1164,1930,221500,0.0,4.0,1.0,11.0,1.0
2,2755,1840,1945,625000,1.0,4.0,1.0,11.0,1.0
2,4000,2410,2005,749000,1.0,4.0,1.0,10.0,1.0
2,4235,1387,2017,870000,1.0,4.0,1.0,11.0,1.0
2,4125,2464,1950,100,0.0,4.0,1.0,11.0,1.0
2,4400,2400,1940,745000,1.0,4.0,1.0,11.0,1.0
2,4000,1278,1945,770000,1.0,4.0,1.0,11.0,1.0
2,3420,2320,1945,558700,1.0,4.0,1.0,11.0,1.0
2,4000,2224,1950,25000,0.0,4.0,1.0,10.0,1.0
2,5000,2178,1955,799000,1.0,4.0,1.0,11.0,1.0
2,4000,1180,1955,837500,1.0,4.0,1.0,11.0,1.0
2,4400,1646,1957,539000,1.0,4.0,1.0,11.0,1.0
2,3000,2100,2015,717600,1.0,4.0,1.0,10.0,1.0
2,3100,1942,1987,575000,1.0,4.0,1.0,9.0,1.0
2,3117,1942,1985,630000,1.0,4.0,1.0,9.0,1.0
2,3100,1512,1965,660000,1.0,4.0,1.0,10.0,1.0
2,3100,1512,1965,227000,0.0,4.0,1.0,10.0,1.0
2,3100,1386,1965,555000,1.0,4.0,1.0,10.0,1.0
2,4324,2760,1960,10,0.0,4.0,1.0,10.0,1.0
2,3000,1575,1960,449000,0.0,4.0,1.0,10.0,1.0
2,3000,2112,1965,588000,1.0,4.0,1.0,10.0,1.0
2,2842,2080,1935,635000,1.0,4.0,1.0,11.0,1.0
2,2842,2080,1935,336000,0.0,4.0,1.0,11.0,1.0
2,3000,1800,2001,591000,1.0,4.0,1.0,10.0,1.0
2,4000,2300,1945,697000,1.0,4.0,1.0,11.0,1.0
2,2945,2244,1965,500000,1.0,4.0,1.0,10.0,1.0
2,2000,1280,1932,610000,1.0,4.0,1.0,11.0,1.0
2,2000,1280,1932,250000,0.0,4.0,1.0,11.0,1.0
2,2000,1440,1935,344760,0.0,4.0,1.0,11.0,1.0
2,2000,1440,1935,600000,1.0,4.0,1.0,11.0,1.0
2,2000,1440,1935,353000,0.0,4.0,1.0,11.0,1.0
2,2000,1600,1955,270000,0.0,4.0,1.0,11.0,1.0
2,2000,1600,1955,10,0.0,4.0,1.0,11.0,1.0
2,2000,1600,1940,579000,1.0,4.0,1.0,11.0,1.0
2,3500,1952,1925,715000,1.0,4.0,1.0,10.0,1.0
2,1800,1710,1935,405000,0.0,4.0,1.0,9.0,1.0
3,1675,2900,1931,730000,1.0,4.0,1.0,81.0,1.0
2,2000,1472,1935,572000,1.0,4.0,1.0,11.0,1.0
2,2000,1472,1935,465000,0.0,4.0,1.0,11.0,1.0
2,2500,1584,2006,640000,1.0,4.0,1.0,10.0,1.0
2,1862,1542,2006,340000,0.0,4.0,1.0,10.0,1.0
2,3234,2060,1920,501000,1.0,4.0,1.0,11.0,1.0
2,3234,2176,2002,530000,1.0,4.0,1.0,10.0,1.0
2,2695,1728,1993,462006,0.0,4.0,1.0,10.0,1.0
2,3486,1760,1925,530000,1.0,4.0,1.0,10.0,1.0
2,3124,2304,2000,495000,1.0,4.0,1.0,10.0,1.0
2,2628,2000,2006,695000,1.0,4.0,1.0,10.0,1.0
2,4614,2544,1992,670000,1.0,4.0,1.0,10.0,1.0
2,4000,2016,1955,588750,1.0,4.0,1.0,10.0,1.0
2,4000,1724,1925,320000,0.0,4.0,1.0,11.0,1.0
2,3900,1968,1940,589000,1.0,4.0,1.0,9.0,1.0
2,4816,2732,1945,746476,1.0,4.0,1.0,11.0,1.0
2,3328,1422,1920,535000,1.0,4.0,1.0,11.0,1.0
2,3200,2226,1920,593250,1.0,4.0,1.0,11.0,1.0
2,3774,960,1920,690000,1.0,4.0,1.0,11.0,1.0
2,3774,2240,2001,216000,0.0,4.0,1.0,10.0,1.0
2,3870,2250,2002,561600,1.0,4.0,1.0,10.0,1.0
2,3010,1984,2007,650000,1.0,4.0,1.0,10.0,1.0
2,3967,1320,1959,770000,1.0,4.0,1.0,11.0,1.0
2,2923,1660,1930,543827,1.0,4.0,1.0,11.0,1.0
2,2055,2460,2006,690000,1.0,4.0,1.0,10.0,1.0
2,3800,1126,1945,252000,0.0,4.0,1.0,11.0,1.0
2,4000,1654,1935,380000,0.0,4.0,1.0,11.0,1.0
2,4400,1575,1930,250000,0.0,4.0,1.0,11.0,1.0
2,3100,1840,1930,325000,0.0,4.0,1.0,11.0,1.0
2,4700,1662,1950,216000,0.0,4.0,1.0,11.0,1.0
2,5000,1099,1950,490000,1.0,4.0,1.0,10.0,1.0
2,3640,929,1920,340000,0.0,4.0,1.0,11.0,1.0
2,3250,1468,1940,599000,1.0,4.0,1.0,11.0,1.0
2,4700,1099,1945,390000,0.0,4.0,1.0,10.0,1.0
2,3760,1099,1950,363000,0.0,4.0,1.0,10.0,1.0
2,3760,1099,1950,475000,0.0,4.0,1.0,10.0,1.0
2,3552,2250,1964,640700,1.0,4.0,1.0,10.0,1.0
2,4000,949,1955,509000,1.0,4.0,1.0,9.0,1.0
2,1600,2200,1930,495000,1.0,4.0,1.0,9.0,1.0
2,1125,2240,1930,520000,1.0,4.0,1.0,9.0,1.0
2,1000,2068,1930,550000,1.0,4.0,1.0,11.0,1.0
2,3500,1440,1930,889800,1.0,4.0,1.0,11.0,1.0
2,3570,1047,1930,453000,0.0,4.0,1.0,11.0,1.0
2,4000,1347,1950,395000,0.0,4.0,1.0,11.0,1.0
2,4000,1987,1920,675000,1.0,4.0,1.0,10.0,1.0
2,4000,2385,1935,457447,0.0,4.0,1.0,9.0,1.0
2,1931,1076,2003,305000,0.0,4.0,1.0,10.0,1.0
2,2288,1530,1960,545000,1.0,4.0,1.0,10.0,1.0
2,2310,1530,1960,395000,0.0,4.0,1.0,10.0,1.0
2,4180,1581,1930,385000,0.0,4.0,1.0,11.0,1.0
2,4000,1980,1920,455000,0.0,4.0,1.0,11.0,1.0
2,4400,1560,1920,480000,1.0,4.0,1.0,10.0,1.0
2,2760,1440,1930,379236,0.0,4.0,1.0,11.0,1.0
2,4000,2358,1925,760000,1.0,4.0,1.0,11.0,1.0
2,1916,1800,1950,430000,0.0,4.0,1.0,11.0,1.0
2,2928,1800,1950,435000,0.0,4.0,1.0,9.0,1.0
2,4686,1800,1950,499900,1.0,4.0,1.0,9.0,1.0
2,2540,1800,1950,230000,0.0,4.0,1.0,9.0,1.0
2,3782,1800,1950,469000,0.0,4.0,1.0,9.0,1.0
2,2408,1800,1950,225000,0.0,4.0,1.0,9.0,1.0
2,1956,1444,2004,640000,1.0,4.0,1.0,10.0,1.0
2,2800,1520,2005,436020,0.0,4.0,1.0,10.0,1.0
2,2800,1520,2005,400000,0.0,4.0,1.0,10.0,1.0
2,3712,2496,2005,625000,1.0,4.0,1.0,10.0,1.0
2,4500,2100,1960,541000,1.0,4.0,1.0,10.0,1.0
2,2880,1890,1960,125000,0.0,4.0,1.0,10.0,1.0
2,2880,1890,1960,125000,0.0,4.0,1.0,10.0,1.0
2,3013,1566,1930,440000,0.0,4.0,1.0,11.0,1.0
2,3109,1860,1997,643500,1.0,4.0,1.0,10.0,1.0
2,3500,1771,1930,465000,0.0,4.0,1.0,11.0,1.0
2,3800,2256,1930,611800,1.0,4.0,1.0,11.0,1.0
2,4704,1834,1930,360000,0.0,4.0,1.0,11.0,1.0
2,2253,1530,2006,1,0.0,4.0,1.0,10.0,1.0
2,4000,1602,1940,750000,1.0,4.0,1.0,11.0,1.0
2,4000,2350,1987,635000,1.0,4.0,1.0,10.0,1.0
2,4000,1440,1925,520000,1.0,4.0,1.0,11.0,1.0
2,4000,2016,1950,603000,1.0,4.0,1.0,10.0,1.0
2,4000,2016,1940,669000,1.0,4.0,1.0,10.0,1.0
2,4000,900,1931,730000,1.0,4.0,1.0,10.0,1.0
2,2926,2082,2005,603750,1.0,4.0,1.0,9.0,1.0
2,3853,2072,1950,275000,0.0,4.0,1.0,10.0,1.0
2,2850,1978,1987,488000,1.0,4.0,1.0,10.0,1.0
2,5000,1152,1925,660000,1.0,4.0,1.0,11.0,1.0
2,3800,2070,1993,590000,1.0,4.0,1.0,10.0,1.0
2,4000,1555,1945,620000,1.0,4.0,1.0,11.0,1.0
2,4000,2400,2011,760000,1.0,4.0,1.0,9.0,1.0
2,2272,2100,2006,540000,1.0,4.0,1.0,10.0,1.0
2,4000,1640,1938,570000,1.0,4.0,1.0,10.0,1.0
2,4950,1128,1925,790000,1.0,4.0,1.0,11.0,1.0
2,4950,1128,1925,197000,0.0,4.0,1.0,11.0,1.0
2,3087,2208,1999,612250,1.0,4.0,1.0,10.0,1.0
2,3791,2208,1999,612000,1.0,4.0,1.0,10.0,1.0
2,3525,2200,1975,300000,0.0,4.0,1.0,9.0,1.0
2,2768,2142,1960,570000,1.0,4.0,1.0,10.0,1.0
2,3900,2042,1985,690000,1.0,4.0,1.0,10.0,1.0
2,2700,2304,1925,569839,1.0,4.0,1.0,11.0,1.0
2,2500,1812,2005,690000,1.0,4.0,1.0,10.0,1.0
2,2500,1812,2005,205000,0.0,4.0,1.0,10.0,1.0
2,5175,3036,1950,840000,1.0,4.0,1.0,11.0,1.0
2,4906,2400,2016,750000,1.0,4.0,1.0,10.0,1.0
2,4627,2400,2016,715000,1.0,4.0,1.0,10.0,1.0
2,3294,1584,1915,497000,1.0,4.0,1.0,11.0,1.0
2,2300,1632,1915,275000,0.0,4.0,1.0,11.0,1.0
2,2300,1632,1915,275000,0.0,4.0,1.0,11.0,1.0
3,3741,1970,1925,620000,1.0,4.0,2.0,13.0,1.0
3,2800,4620,2008,975000,1.0,4.0,15.0,56.0,3.0
1,1620,1460,1960,150000,0.0,4.0,0.0,5.0,1.0
1,1440,1320,1960,255000,0.0,4.0,0.0,5.0,1.0
1,1440,1320,1960,345000,0.0,4.0,0.0,5.0,1.0
1,1800,1224,1950,440000,0.0,4.0,0.0,5.0,1.0
1,1800,1224,1950,460000,0.0,4.0,0.0,5.0,1.0
1,1800,1224,1950,260000,0.0,4.0,0.0,5.0,1.0
1,2650,1280,1930,415000,0.0,4.0,0.0,1.0,1.0
1,2000,800,1945,275000,0.0,4.0,0.0,5.0,1.0
1,2000,800,1945,345000,0.0,4.0,0.0,8.0,1.0
1,4000,1456,1925,225000,0.0,4.0,0.0,1.0,1.0
1,3000,1056,1935,300000,0.0,4.0,0.0,1.0,1.0
1,2470,1224,1960,400000,0.0,4.0,0.0,5.0,1.0
1,2800,1216,1920,579000,1.0,4.0,0.0,1.0,1.0
1,3000,1152,1920,445000,0.0,4.0,0.0,1.0,1.0
1,2000,1544,1930,455000,0.0,4.0,0.0,5.0,1.0
1,2500,1280,1930,370000,0.0,4.0,0.0,1.0,1.0
1,3458,1260,1930,310000,0.0,4.0,0.0,8.0,1.0
1,4000,1491,1935,599000,1.0,4.0,0.0,1.0,1.0
1,4000,2050,1935,467500,0.0,4.0,0.0,1.0,1.0
1,4818,1837,1965,557500,1.0,4.0,0.0,2.0,1.0
1,3500,1156,1955,261250,0.0,4.0,0.0,1.0,1.0
1,5000,1016,1955,595000,1.0,4.0,0.0,0.0,1.0
1,4000,1130,1950,244000,0.0,4.0,0.0,2.0,1.0
1,4000,1504,1935,598000,1.0,4.0,0.0,1.0,1.0
1,4000,1994,2015,675000,1.0,4.0,0.0,1.0,1.0
1,5000,1688,1930,552000,1.0,4.0,0.0,2.0,1.0
1,4000,1242,1940,500000,1.0,4.0,0.0,1.0,1.0
1,4000,1550,1955,250000,0.0,4.0,0.0,5.0,1.0
1,2675,1014,1960,460000,0.0,4.0,0.0,5.0,1.0
1,2675,1014,1960,376480,0.0,4.0,0.0,5.0,1.0
1,2675,1014,1960,280000,0.0,4.0,0.0,5.0,1.0
1,2675,1014,1960,449000,0.0,4.0,0.0,5.0,1.0
1,3000,1650,1930,435000,0.0,4.0,0.0,1.0,1.0
1,4000,1600,1920,370000,0.0,4.0,0.0,1.0,1.0
1,2304,1598,1925,450000,0.0,4.0,0.0,1.0,1.0
1,4000,1700,1925,495000,1.0,4.0,0.0,1.0,1.0
1,4000,1692,1930,495000,1.0,4.0,0.0,1.0,1.0
1,4221,1650,1935,587000,1.0,4.0,0.0,1.0,1.0
1,4221,1650,1935,373700,0.0,4.0,0.0,1.0,1.0
1,2700,1570,1935,189000,0.0,4.0,0.0,1.0,1.0
1,2973,1514,1920,270000,0.0,4.0,0.0,1.0,1.0
