BOROUGH,BUILDING_CLASS_CATEGORY,BUILDING_CLASS_AT_PRESENT,TOTAL_UNITS,LAND_SQUARE_FEET,GROSS_SQUARE_FEET,YEAR_BUILT,TAX_CLASS_AT_TIME_OF_SALE,SALE_PRICE,PRICE_B
4,02 TWO FAMILY DWELLINGS                    ,B2,2,2150,1940,1925,1,500000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,2325,1938,1920,1,725000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B3,2,2500,1328,1925,1,546000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B3,2,2377,1520,1920,1,472500,0.0
4,02 TWO FAMILY DWELLINGS                    ,B3,2,2377,1520,1920,1,633276,1.0
4,02 TWO FAMILY DWELLINGS                    ,B3,2,3180,1296,1925,1,20000,0.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,1820,1204,1925,1,640500,1.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,2635,1640,2005,1,695000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B3,2,4000,1936,1920,1,695000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,5250,3104,1925,1,930000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,2450,2230,2014,1,1016213,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,2600,1884,1920,1,640000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,2500,3192,1920,1,860000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,4235,3298,1920,1,592000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,1106,1488,1920,1,220000,0.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,4000,3087,1901,1,930000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,2000,2350,1920,1,689000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,2100,2000,1935,1,1000,0.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,4256,2395,1910,1,720800,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,4284,1644,1910,1,690000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,2000,2000,1920,1,625000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,3760,2998,1925,1,1130000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,3000,2640,1978,1,190000,0.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,2500,2356,1920,1,890000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,2500,2356,1920,1,410000,0.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,1820,2740,1965,1,550000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,1820,2740,1965,1,700000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,3025,2592,1920,1,695000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,3025,2592,1920,1,625000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,2350,3128,1970,1,800000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,2900,3265,1980,1,960000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,2523,3000,2006,1,890000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,920,2139,1901,1,565000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,4000,3378,1920,1,900000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,2300,2260,1910,1,740000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,2400,2314,1910,1,550000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,4000,2118,1915,1,376000,0.0
4,21 OFFICE BUILDINGS                        ,O2,1,2100,4000,1931,4,1160000,1.0
4,21 OFFICE BUILDINGS                        ,O7,1,3935,4577,1931,4,1884000,1.0
4,21 OFFICE BUILDINGS                        ,O1,1,1656,1400,1930,4,447000,0.0
4,21 OFFICE BUILDINGS                        ,O8,2,2500,2572,1910,4,499000,1.0
4,22 STORE BUILDINGS                         ,K4,2,2000,3100,1931,4,300000,0.0
4,22 STORE BUILDINGS                         ,K4,2,1747,2600,1920,4,499000,1.0
4,22 STORE BUILDINGS                         ,K4,2,1845,2800,1920,4,480000,1.0
4,22 STORE BUILDINGS                         ,K1,1,1997,1800,1930,4,515000,1.0
4,22 STORE BUILDINGS                         ,K4,2,1140,2280,1931,4,600000,1.0
4,22 STORE BUILDINGS                         ,K4,3,1501,2034,1920,4,650000,1.0
4,22 STORE BUILDINGS                         ,K4,3,3505,4500,1931,4,1600000,1.0
4,22 STORE BUILDINGS                         ,K2,2,1919,2850,1931,4,1520000,1.0
4,30 WAREHOUSES                              ,E1,1,3708,3071,1989,4,660000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A1,1,2000,1152,1920,1,560000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A5,1,1959,1276,1935,1,740000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A5,1,1959,1276,1935,1,800000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A5,1,1800,1260,1950,1,795000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A5,1,1817,1152,1940,1,812000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,2500,1152,1930,1,1200000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A5,1,2500,1530,1910,1,800000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A5,1,2144,1548,1920,1,390000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A1,1,2500,1200,1930,1,765000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,2310,960,1930,1,465000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A5,1,2520,1690,1940,1,628000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A1,1,2161,1260,1930,1,849000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A5,1,1033,1120,1925,1,625000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A5,1,2585,1120,1925,1,300000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A9,1,1684,1600,1920,1,775000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A5,1,2500,1480,1915,1,630000,1.0
4,02 TWO FAMILY DWELLINGS                    ,S2,3,2042,2520,1930,1,800000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,2500,1750,1925,1,930000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,5000,1440,1920,1,1395000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,1858,2970,1920,1,950000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,2100,2100,1910,1,750000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,2000,2000,1910,1,960000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,2000,3450,1901,1,825000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,2200,1848,1965,1,10,0.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,1982,2060,1901,1,1225000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,1982,2060,1901,1,684000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B3,2,1959,1261,1935,1,275000,0.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,2649,2160,1930,1,970000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,1903,3135,1901,1,1300000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B9,2,1800,1693,1945,1,860000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B3,2,1800,1188,1930,1,852630,1.0
4,02 TWO FAMILY DWELLINGS                    ,B3,2,1802,1899,1945,1,600000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B3,2,1817,1152,1940,1,767000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,2000,1768,1930,1,1095000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B3,2,2500,625,1910,1,1065000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,1658,1760,1910,1,650000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,2100,2520,1920,1,1100000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,1250,2800,1999,1,1060000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,2000,1840,1910,1,590000,1.0
4,02 TWO FAMILY DWELLINGS                    ,S2,3,2219,3000,1930,1,1200000,1.0
4,02 TWO FAMILY DWELLINGS                    ,S2,3,2227,3000,1930,1,1220000,1.0
4,02 TWO FAMILY DWELLINGS                    ,S2,3,1353,4589,1901,1,1250000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,2500,2008,1930,1,902000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,2500,2189,1920,1,550000,1.0
4,02 TWO FAMILY DWELLINGS                    ,S2,3,1384,4400,1901,1,479838,0.0
4,02 TWO FAMILY DWELLINGS                    ,S2,3,1384,4400,1901,1,10,0.0
4,02 TWO FAMILY DWELLINGS                    ,S2,3,2377,4900,1931,1,1134305,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,2146,2160,1925,1,417500,0.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,2436,2260,1920,1,1210000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,1741,2160,1915,1,800000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,2030,3300,1901,1,855000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,2017,3420,1901,1,999000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B3,2,2467,1564,1901,1,848500,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,1800,2296,1910,1,1181000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,1800,3444,1910,1,1200000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,2400,2200,1925,1,980000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,2354,2400,1910,1,10,0.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,2000,1720,1910,1,405600,0.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,2500,2480,1910,1,322000,0.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,2500,2600,1920,1,1110000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,2475,2340,1925,1,980000,1.0
4,02 TWO FAMILY DWELLINGS                    ,S2,3,1957,3600,1931,1,1470000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,1343,2760,1915,1,508500,1.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,2500,1584,1910,1,800000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,2478,1332,1910,1,440000,0.0
4,02 TWO FAMILY DWELLINGS                    ,B3,2,1985,1824,1920,1,850000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,1800,2280,1910,1,825000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,2262,2223,1920,1,1250000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,2640,2144,1950,1,10,0.0
4,02 TWO FAMILY DWELLINGS                    ,B3,2,3500,1871,1930,1,19000,0.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,5000,1520,1901,1,490000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,2363,2140,1920,1,782000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,2317,2018,1920,1,158594,0.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,2520,2004,1960,1,330000,0.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,2310,1348,1915,1,485000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,1948,3600,1905,1,1400000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,1948,2160,1910,1,827500,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,2340,3420,1910,1,840000,1.0
4,02 TWO FAMILY DWELLINGS                    ,S2,3,1495,4160,1901,1,1600000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,3802,1522,1925,1,865000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,1280,1560,1925,1,705000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,1167,1560,1925,1,750000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,2610,1728,1930,1,699000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,2800,1648,1925,1,810000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,2000,3444,1925,1,640000,1.0
4,02 TWO FAMILY DWELLINGS                    ,S2,3,1720,3300,1931,1,431552,0.0
4,02 TWO FAMILY DWELLINGS                    ,B3,2,2000,1590,1925,1,650000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,2000,2528,1910,1,1050000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,2000,2120,1920,1,849000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,2000,3462,1910,1,968000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,2217,3462,1910,1,680000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,1800,3120,1925,1,1175000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,2400,2116,1925,1,967500,1.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,2000,3192,1915,1,990000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B3,2,1753,1248,1925,1,700000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,1196,2500,2004,1,830000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,2500,2000,1910,1,1090000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,2544,2480,1930,1,1633000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,2544,2480,1930,1,1380000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,2500,2500,1910,1,1560000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,1780,3300,1901,1,995000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,1942,2967,1901,1,1350000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,2035,3300,1901,1,1301000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,2017,3492,1901,1,1100000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,1800,3540,1910,1,565000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,1800,3420,1910,1,1340000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,2000,3372,1915,1,1040000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,2017,3372,1915,1,1320000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,2017,3372,1915,1,1200000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,1952,3204,1901,1,1300000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,1890,3192,1910,1,730000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,1890,3192,1910,1,175000,0.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,2500,2500,1920,1,850000,1.0
4,22 STORE BUILDINGS                         ,K4,2,2505,3375,1931,4,1250000,1.0
4,22 STORE BUILDINGS                         ,K4,1,2488,2910,1925,4,387500,0.0
4,29 COMMERCIAL GARAGES                      ,G1,1,1744,1744,1931,4,550000,1.0
4,29 COMMERCIAL GARAGES                      ,G2,2,4800,4500,1930,4,1900000,1.0
4,41 TAX CLASS 4 - OTHER                     ,Z9,1,4500,200,1931,4,950000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A6,1,960,420,1920,1,110000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A5,1,2392,1332,2002,1,460000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A5,1,1889,1332,2002,1,425000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A1,1,2561,1560,1910,1,580000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A1,1,4000,2300,1929,1,500000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A9,1,1100,920,1905,1,455000,0.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,2793,2700,2000,1,457000,0.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,2800,1672,1905,1,360000,0.0
4,02 TWO FAMILY DWELLINGS                    ,B1,2,4000,2445,1929,1,800000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B3,2,4000,1565,1905,1,715000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B3,2,4000,1625,1905,1,595000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B3,2,3600,2800,1960,1,700000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,3000,1622,1915,1,93000,0.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,3000,1800,1950,1,667000,1.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,2700,3100,1910,1,225000,0.0
4,02 TWO FAMILY DWELLINGS                    ,B2,2,4000,3251,1929,1,88000,0.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,2946,2750,1988,1,485000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,3150,2346,2000,1,525000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,3530,2230,1910,1,300000,0.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,5000,4456,1915,1,650000,1.0
4,03 THREE FAMILY DWELLINGS                  ,C0,3,4000,2075,1929,1,860000,1.0
4,22 STORE BUILDINGS                         ,K1,2,3400,3060,1929,4,1000000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4000,1094,1955,1,210000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4988,1196,1965,1,436000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A1,1,4590,1300,1920,1,559000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,3600,919,1950,1,525000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4000,837,1955,1,355000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4193,837,1960,1,425000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A1,1,4000,1928,1920,1,535000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4000,1616,1950,1,270750,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4000,1250,1950,1,250000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4000,1218,1950,1,499000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,3880,1208,1930,1,555000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,3880,1208,1930,1,235000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4000,917,1955,1,540000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4000,917,1955,1,305000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,3300,1248,1930,1,450000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A1,1,2004,1188,1935,1,438800,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4000,1753,1945,1,464275,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,3000,960,1930,1,365000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4000,843,1930,1,440000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4000,1000,1950,1,400000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4000,1378,1955,1,361000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4000,1100,1935,1,380500,0.0
4,01 ONE FAMILY DWELLINGS                    ,A1,1,3560,1912,1955,1,430000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4550,1170,1955,1,415000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4000,1026,1955,1,390000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4000,968,1925,1,480000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4000,900,1950,1,485000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,3840,1286,1945,1,429000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4000,1032,1955,1,270000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A5,1,2500,1204,1925,1,455000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4400,900,1950,1,380000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4400,900,1950,1,250000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,3925,1000,1960,1,420000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4000,1385,1930,1,540000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4000,1385,1930,1,250000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,3500,1286,1935,1,396000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,3325,853,1935,1,760000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,3040,816,1935,1,300000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A1,1,2850,952,1920,1,495000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A5,1,2500,1368,1965,1,455000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A5,1,2500,1368,1965,1,315000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A5,1,2375,1908,1965,1,308000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A5,1,2375,1908,1965,1,395000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A1,1,3400,2100,1965,1,485000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A5,1,1680,1530,1960,1,405600,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,3520,1054,1955,1,395000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,3800,1196,1955,1,464000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,3800,1029,1930,1,385000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A1,1,2975,1390,1930,1,271100,0.0
4,01 ONE FAMILY DWELLINGS                    ,A1,1,2535,1312,1920,1,435000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4000,1034,1950,1,570000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A5,1,2200,1120,1960,1,417000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,3000,2713,1930,1,715000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A1,1,5500,1982,1925,1,310000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4850,920,1930,1,860000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,2850,810,1935,1,290000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4000,1000,1960,1,760000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4000,1150,1955,1,10,0.0
4,01 ONE FAMILY DWELLINGS                    ,A5,1,2008,1414,1940,1,295000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A5,1,2000,1280,1940,1,265000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A5,1,2468,1544,1940,1,405000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A1,1,4242,1984,1950,1,410000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,5334,936,1950,1,375000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A1,1,3785,1748,1925,1,465000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A1,1,4080,1310,1925,1,175000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A1,1,3000,1384,1920,1,320000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A1,1,3000,1640,1925,1,499999,1.0
4,01 ONE FAMILY DWELLINGS                    ,A1,1,3000,1640,1930,1,375000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4000,840,1945,1,405000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A1,1,3000,944,1925,1,343000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A1,1,3000,1316,1935,1,455000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A1,1,3000,1456,1935,1,277500,0.0
4,01 ONE FAMILY DWELLINGS                    ,A1,1,4000,1185,1940,1,450000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A5,1,2000,1200,2006,1,445000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A5,1,2000,1200,2006,1,250000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4000,900,1945,1,815000,1.0
4,01 ONE FAMILY DWELLINGS                    ,A1,1,1850,908,2005,1,251500,0.0
4,01 ONE FAMILY DWELLINGS                    ,S1,2,4000,2412,1925,1,325000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A5,1,3605,1600,1970,1,460000,0.0
4,01 ONE FAMILY DWELLINGS                    ,A2,1,4500,1110,1960,1,350000,0.0
